Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/06  10:00:00,21.6,1.0,791.7993194080902,0.0,0.0,87.42674029246757,0.0,0.0,87.42674029246757,16.200000000000004,1.0,593.2063985003266,48.0,1.0,358.8249379989731,20.000000000000005,3196745.7145216695,0.0 
 01/06  11:00:00,21.6,1.0,921.3908315088834,0.0,0.0,91.22704718605739,0.0,0.0,91.22704718605739,16.200000000000004,1.0,429.3543667900409,48.0,1.0,452.26588403765319,20.0,2468876.5432947084,0.0 
 01/06  12:00:00,21.6,1.0,949.3439548064014,0.0,0.0,87.89719053874797,0.0,0.0,87.89719053874797,16.200000000000004,1.0,195.60199281098662,48.0,1.0,486.4486053915656,20.0,1955496.0777095012,0.0 
 01/06  13:00:00,21.6,1.0,945.7619812185055,0.0,0.0,74.69541026028679,16.200000000000004,1.0,203.06966947213545,0.0,0.0,74.69541026028679,48.0,1.0,476.31784827418729,19.999999999999998,1606070.0342664116,0.0 
 01/06  14:00:00,21.6,1.0,835.2698929508747,0.0,0.0,50.136987780674278,16.200000000000004,1.0,387.21941752119155,0.0,0.0,50.136987780674278,48.0,1.0,389.9462023870452,20.0,1322194.8216863587,0.0 
 01/06  15:00:00,21.6,1.0,635.8797253956154,0.0,0.0,26.617973154637477,16.200000000000004,1.0,478.8012497975871,0.0,0.0,26.617973154637477,48.0,1.0,252.09158485099605,20.0,1243737.634091517,0.0 
 01/06  16:00:00,21.6,1.0,362.6005981730515,0.0,0.0,14.91316836908964,16.200000000000004,1.0,400.4396086660858,0.0,0.0,14.91316836908964,48.0,1.0,103.38783591247021,20.0,1299034.6781878307,0.0 
 01/06  17:00:00,10.8,0.5,60.63035834282371,0.0,0.0,4.94121556761341,8.100000000000002,0.5,87.67061138776288,0.0,0.0,4.94121556761341,24.0,0.5,11.707671618977184,20.0,1581402.3895205539,0.0 
 01/06  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2156345.8894173249,0.0 
 01/06  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2594244.9149279736,0.0 
 01/06  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2939979.1680799277,0.0 
 01/06  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3087816.5150381957,0.0 
 01/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3143748.5678301269,0.0 
 01/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3329066.9404882697,0.0 
 01/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3312300.9572348638,0.0 
 01/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3121538.0883238764,0.0 
 01/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3284170.806867457,0.0 
 01/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3506485.5028541546,0.0 
 01/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3670456.7615343576,0.0 
 01/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3849705.5534965984,0.0 
 01/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3900353.1777565295,0.0 
 01/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3900889.4509491927,0.0 
 01/07  08:00:00,16.200000000000004,0.75,131.21783132409613,0.0,0.0,19.366159233879324,0.0,0.0,19.366159233879324,12.150000000000003,0.75,183.42825215356619,36.0,0.75,45.48236725227885,20.0,3869595.3938251386,0.0 
 01/07  09:00:00,21.6,1.0,608.9572227378076,0.0,0.0,74.21900127378567,0.0,0.0,74.21900127378567,16.200000000000004,1.0,658.8259729451497,48.0,1.0,242.28522655854534,20.0,3660951.8640837257,0.0 
 01/07  10:00:00,21.6,1.0,848.0727156486202,0.0,0.0,94.4175298732291,0.0,0.0,94.4175298732291,16.200000000000004,1.0,638.7865168460673,48.0,1.0,388.7354375690701,20.0,3263177.600110084,0.0 
 01/07  11:00:00,21.6,1.0,966.7980126766885,0.0,0.0,96.27059969158076,0.0,0.0,96.27059969158076,16.200000000000004,1.0,453.621511425641,48.0,1.0,477.75243109316048,20.0,2743292.9757967826,0.0 
 01/07  12:00:00,21.6,1.0,986.5228847072837,0.0,0.0,91.84774076051503,0.0,0.0,91.84774076051503,16.200000000000004,1.0,206.3509236334128,48.0,1.0,508.2228410124008,20.0,2312889.9548194485,0.0 
 01/07  13:00:00,21.6,1.0,949.1079081840757,0.0,0.0,75.56192145385696,16.200000000000004,1.0,202.5555718994283,0.0,0.0,75.56192145385696,48.0,1.0,480.54990938678898,20.0,2098818.0769095837,0.0 
 01/07  14:00:00,21.6,1.0,839.4678230375923,0.0,0.0,50.050258966214979,16.200000000000004,1.0,388.3506659382314,0.0,0.0,50.050258966214979,48.0,1.0,393.9717057424302,20.0,2045859.2641858219,0.0 
 01/07  15:00:00,21.6,1.0,663.8368161372795,0.0,0.0,27.23631635899607,16.200000000000004,1.0,500.44179972677287,0.0,0.0,27.23631635899607,48.0,1.0,264.73654935368986,20.0,1991894.2135594697,0.0 
 01/07  16:00:00,21.6,1.0,408.3740874052911,0.0,0.0,13.303242285992545,16.200000000000004,1.0,452.0234360472116,0.0,0.0,13.303242285992545,48.0,1.0,115.89988549522367,20.0,2032816.8569065496,0.0 
 01/07  17:00:00,10.8,0.5,69.91436233344725,0.0,0.0,4.5048242205910509,8.100000000000002,0.5,102.10925360843038,0.0,0.0,4.5048242205910509,24.0,0.5,11.914068881573716,20.000000000000005,2245388.211130754,0.0 
 01/07  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2622240.712661901,0.0 
 01/07  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3027768.4180283846,0.0 
 01/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,3360815.5424800745,0.0 
 01/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3603453.5036783658,0.0 
 01/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3813722.403367332,0.0 
 01/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3985622.322272256,0.0 
 01/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4084163.254433487,0.0 
 01/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4168105.4613055165,0.0 
 01/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4214943.50693654,0.0 
 01/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4240899.810734729,0.0 
 01/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4262404.053635641,0.0 
 01/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4169563.858198636,0.0 
 01/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,4038077.1763415706,0.0 
 01/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4030362.2898388069,0.0 
 01/08  08:00:00,16.200000000000004,0.75,114.35566110691843,0.0,0.0,18.465455645239524,0.0,0.0,18.465455645239524,12.150000000000003,0.75,159.97690599918793,36.0,0.75,41.845262286769919,20.0,4062539.976827645,0.0 
 01/08  09:00:00,21.6,1.0,529.430818023159,0.0,0.0,69.15684849285819,0.0,0.0,69.15684849285819,16.200000000000004,1.0,574.0238800908137,48.0,1.0,215.4353597922444,20.0,3897113.237427396,0.0 
 01/08  10:00:00,21.6,1.0,791.5837978267335,0.0,0.0,88.3224015876541,0.0,0.0,88.3224015876541,16.200000000000004,1.0,598.1814814203019,48.0,1.0,362.54371596003349,20.0,3477432.3741449045,0.0 
 01/08  11:00:00,21.6,1.0,943.9684914876547,0.0,0.0,94.38285323576818,0.0,0.0,94.38285323576818,16.200000000000004,1.0,445.0582377957886,48.0,1.0,468.2178168175229,20.0,3064228.4839438966,0.0 
 01/08  12:00:00,21.6,1.0,984.9689777231417,0.0,0.0,92.32250185669253,0.0,0.0,92.32250185669253,16.200000000000004,1.0,208.40063368963437,48.0,1.0,509.9886195741401,19.999999999999998,2723949.2821925019,0.0 
 01/08  13:00:00,21.6,1.0,949.2631307508769,0.0,0.0,75.82710001775618,16.200000000000004,1.0,201.36172058744837,0.0,0.0,75.82710001775618,48.0,1.0,483.0926260426833,20.0,2428034.644228202,0.0 
 01/08  14:00:00,21.6,1.0,840.0562350848761,0.0,0.0,50.31136805107987,16.200000000000004,1.0,387.85146074657026,0.0,0.0,50.31136805107987,48.0,1.0,396.7044772117682,20.0,2238611.1997920328,0.0 
 01/08  15:00:00,21.6,1.0,665.4620071204417,0.0,0.0,27.527080338498057,16.200000000000004,1.0,501.3628553753876,0.0,0.0,27.527080338498057,48.0,1.0,267.6538795953951,20.0,2130932.483116287,0.0 
 01/08  16:00:00,21.6,1.0,413.2745839764416,0.0,0.0,13.269891525711348,16.200000000000004,1.0,457.9864763441233,0.0,0.0,13.269891525711348,48.0,1.0,118.61633546639279,20.0,2054511.0779000829,0.0 
 01/08  17:00:00,16.200000000000004,0.75,94.49133468439448,0.0,0.0,5.447081376235246,12.150000000000003,0.75,142.99648854792143,0.0,0.0,5.447081376235246,36.0,0.75,13.99298188582644,20.0,2233949.297062313,0.0 
 01/08  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2608959.9146640787,0.0 
 01/08  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2947091.5240508734,0.0 
 01/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3273557.5410556748,0.0 
 01/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3549550.1337388369,0.0 
 01/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3792995.9611629757,0.0 
 01/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4012506.9843864,0.0 
 01/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4201071.675099288,0.0 
 01/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4291696.221614266,0.0 
 01/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4351331.019214628,0.0 
 01/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4358180.573937968,0.0 
 01/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4370431.571621343,0.0 
 01/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4303238.509441793,0.0 
 01/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4258274.221755488,0.0 
 01/09  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4223955.410528818,0.0 
 01/09  08:00:00,16.200000000000004,0.75,137.50765590064783,0.0,0.0,20.675848809930835,0.0,0.0,20.675848809930835,12.150000000000003,0.75,195.0128310139321,36.0,0.75,48.92175207796478,20.0,4133610.231121323,0.0 
 01/09  09:00:00,21.6,1.0,611.4551166401549,0.0,0.0,75.41123847210528,0.0,0.0,75.41123847210528,16.200000000000004,1.0,668.1696914708923,48.0,1.0,246.59142233984464,20.0,3930136.1626959287,0.0 
 01/09  10:00:00,21.6,1.0,844.1675715137437,0.0,0.0,94.80676931827606,0.0,0.0,94.80676931827606,16.200000000000004,1.0,642.7973314849369,48.0,1.0,390.69154718767927,20.0,3358693.6731637858,0.0 
 01/09  11:00:00,21.6,1.0,939.9475852433624,0.0,0.0,94.2645996666867,0.0,0.0,94.2645996666867,16.200000000000004,1.0,446.91661453488526,48.0,1.0,468.2360245936874,20.0,2741457.4686031888,0.0 
 01/09  12:00:00,21.6,1.0,945.0464078446767,0.0,0.0,88.14209344679462,0.0,0.0,88.14209344679462,16.200000000000004,1.0,201.6485619397066,48.0,1.0,490.88061596324646,20.0,2207868.664441745,0.0 
 01/09  13:00:00,21.6,1.0,908.7800351711512,0.0,0.0,70.47215846732033,16.200000000000004,1.0,189.53915427822472,0.0,0.0,70.47215846732033,48.0,1.0,463.71194560673356,20.0,1741368.4759195434,0.0 
 01/09  14:00:00,21.6,1.0,804.848382007365,0.0,0.0,48.05437015967412,16.200000000000004,1.0,370.90512044847437,0.0,0.0,48.05437015967412,48.0,1.0,382.3512560421978,20.0,1390536.2773452262,0.0 
 01/09  15:00:00,21.6,1.0,648.4416434392422,0.0,0.0,27.021140485319888,16.200000000000004,1.0,488.44578882843049,0.0,0.0,27.021140485319888,48.0,1.0,263.07506644381899,20.0,1274097.8804416317,0.0 
 01/09  16:00:00,21.6,1.0,403.6050669856836,0.0,0.0,13.492574900460762,16.200000000000004,1.0,447.1204149981688,0.0,0.0,13.492574900460762,48.0,1.0,117.81789890969803,20.0,1304669.7532316005,0.0 
 01/09  17:00:00,16.200000000000004,0.75,90.391423477058,0.0,0.0,6.044845269444287,12.150000000000003,0.75,136.38637783754744,0.0,0.0,6.044845269444287,36.0,0.75,14.973319058966276,20.0,1664451.925830853,0.0 
 01/09  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2175145.584391067,0.0 
 01/09  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2632696.458781964,0.0 
 01/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2970751.9772265579,0.0 
 01/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3162806.808400074,0.0 
 01/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3340280.168809807,0.0 
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3461778.6882263065,0.0 
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3506992.120123352,0.0 
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3468105.6172645587,0.0 
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3248268.193803932,0.0 
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3092829.7451962816,0.0 
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2929404.550373127,0.0 
 01/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2873843.2156009625,0.0 
 01/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2989301.1404456577,0.0 
 01/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3150070.0726898738,0.0 
 01/10  08:00:00,16.200000000000004,0.75,126.81550943662777,0.0,0.0,20.257962794808717,0.0,0.0,20.257962794808717,12.150000000000003,0.75,180.43386829479057,36.0,0.75,46.89570581646001,20.0,3201147.12952712,0.0 
 01/10  09:00:00,21.6,1.0,549.8125858803602,0.0,0.0,71.62951395171536,0.0,0.0,71.62951395171536,16.200000000000004,1.0,603.5719683906235,48.0,1.0,225.79706486828054,20.0,3023225.132229899,0.0 
 01/10  10:00:00,21.6,1.0,758.9367669575573,0.0,0.0,87.3902005003579,0.0,0.0,87.3902005003579,16.200000000000004,1.0,580.9812013395933,48.0,1.0,352.4764373017799,20.0,2567949.8693991454,0.0 
 01/10  11:00:00,21.6,1.0,872.5244852268982,0.0,0.0,87.44434840389627,0.0,0.0,87.44434840389627,16.200000000000004,1.0,416.4324474100444,48.0,1.0,435.3026876914995,20.0,2079333.0009820145,0.0 
 01/10  12:00:00,21.6,1.0,909.5900332765806,0.0,0.0,84.83474362081393,0.0,0.0,84.83474362081393,16.200000000000004,1.0,195.65176765416323,48.0,1.0,474.4135248152262,20.0,1578928.8123791966,0.0 
 01/10  13:00:00,21.6,1.0,876.826614302605,0.0,0.0,67.77931098374612,16.200000000000004,1.0,181.42668596827327,0.0,0.0,67.77931098374612,48.0,1.0,449.6479640329676,20.0,1143829.906963158,0.0 
 01/10  14:00:00,21.6,1.0,774.1735736216349,0.0,0.0,45.677828500965159,16.200000000000004,1.0,355.55022631023709,0.0,0.0,45.677828500965159,48.0,1.0,370.0089594019511,20.0,867223.0722881194,0.0 
 01/10  15:00:00,21.6,1.0,616.3196570454117,0.0,0.0,25.853344121090989,16.200000000000004,1.0,463.9715627361172,0.0,0.0,25.853344121090989,48.0,1.0,252.34867396509035,20.000000000000005,773007.651070015,0.0 
 01/10  16:00:00,21.6,1.0,384.7679691719718,0.0,0.0,13.10107746443891,16.200000000000004,1.0,426.77562084599006,0.0,0.0,13.10107746443891,48.0,1.0,113.9163181110799,20.0,761298.5755113162,0.0 
 01/10  17:00:00,16.200000000000004,0.75,93.22830128911261,0.0,0.0,6.103988341586111,12.150000000000003,0.75,141.23728696130235,0.0,0.0,6.103988341586111,36.0,0.75,15.52787136761021,20.0,1128659.7153063545,0.0 
 01/10  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1642747.5908030247,0.0 
 01/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2237612.2955707779,0.0 
 01/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2731457.2315823419,0.0 
 01/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3011214.204893003,0.0 
 01/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3218492.6393776654,0.0 
 01/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3405149.2094012505,0.0 
 01/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3495902.710170753,0.0 
 01/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3524549.932124798,0.0 
 01/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3534678.392217951,0.0 
 01/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3561981.3001911088,0.0 
 01/11  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3606076.274792089,0.0 
 01/11  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3454124.3524967089,0.0 
 01/11  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3255222.3653678,0.0 
 01/11  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3148753.36945654,0.0 
 01/11  08:00:00,16.200000000000004,0.75,14.935595126478532,0.0,0.0,9.991518090532225,0.0,0.0,9.991518090532225,12.150000000000003,0.75,17.465574350969093,36.0,0.75,19.8297272936973,20.0,3069007.522749966,0.0 
 01/11  09:00:00,21.6,1.0,55.68289349927875,0.0,0.0,38.111699310957337,0.0,0.0,38.111699310957337,16.200000000000004,1.0,57.72966725931461,48.0,1.0,77.12193736682974,20.0,2958174.5734134728,0.0 
 01/11  10:00:00,21.6,1.0,92.75916685761223,0.0,0.0,62.8579158781378,0.0,0.0,62.8579158781378,16.200000000000004,1.0,84.89254138411406,48.0,1.0,129.91606123619648,20.0,2690674.474706911,0.0 
 01/11  11:00:00,21.6,1.0,271.9669402861441,0.0,0.0,78.43196827626504,0.0,0.0,78.43196827626504,16.200000000000004,1.0,147.15125861947949,48.0,1.0,211.3064362849599,20.0,2454898.6455427238,0.0 
 01/11  12:00:00,21.6,1.0,814.3048660815678,0.0,0.0,81.21326311996666,0.0,0.0,81.21326311996666,16.200000000000004,1.0,177.03199444545667,48.0,1.0,428.9812802550224,20.0,2087042.9640833648,0.0 
 01/11  13:00:00,21.6,1.0,877.0492117082681,0.0,0.0,67.6597358981232,16.200000000000004,1.0,181.0521966525667,0.0,0.0,67.6597358981232,48.0,1.0,452.205954109781,20.0,1505697.4589105668,0.0 
 01/11  14:00:00,21.6,1.0,800.4722251370524,0.0,0.0,47.13626048173571,16.200000000000004,1.0,367.1230820856727,0.0,0.0,47.13626048173571,48.0,1.0,385.12867842199815,20.0,1023500.0351176271,0.0 
 01/11  15:00:00,21.6,1.0,645.6557616822959,0.0,0.0,27.287416102675249,16.200000000000004,1.0,486.55548054442377,0.0,0.0,27.287416102675249,48.0,1.0,266.6982208055674,20.0,834998.9256244477,0.0 
 01/11  16:00:00,21.6,1.0,420.915152030198,0.0,0.0,13.853746578579484,16.200000000000004,1.0,467.7489981470886,0.0,0.0,13.853746578579484,48.0,1.0,126.02115498894142,20.0,818179.6165365022,0.0 
 01/11  17:00:00,16.200000000000004,0.75,103.92119622105672,0.0,0.0,5.200290947970522,12.150000000000003,0.75,158.6982163008144,0.0,0.0,5.200290947970522,36.0,0.75,15.720761848613308,20.0,1017460.5747756609,0.0 
 01/11  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1562968.5312370593,0.0 
 01/11  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2163562.4056590839,0.0 
 01/11  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2565527.5135444079,0.0 
 01/11  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2815695.60213737,0.0 
 01/11  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3078223.6849092089,0.0 
 01/11  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3306140.5390736504,0.0 
