Date/Time,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Other Equipment Total Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Windows Total Transmitted Solar Radiation Rate [W](Hourly),BLOCK1:ZONE1_WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_FLOOR:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1_WALL_S_WIN_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),BLOCK1:ZONE1:Zone Mean Air Temperature [C](Hourly:ON),BLOCK1:ZONE1:Zone Infiltration Air Change Rate [ach](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Heating Rate [W](Hourly),BLOCK1:ZONE1:Zone Air System Sensible Cooling Rate [W](Hourly),Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly) 
 01/15  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000001373043,0.5586325439588448,2532.1783494120547,0.0,720000.0,0.0,9115842.05538797,0.0 
 01/16  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000086204,0.557326133002825,2540.2062369647107,0.0,720000.0,0.0,9144742.452915479,0.0 
 01/16  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000538,0.5570382388360203,2535.802059634375,0.0,720000.0,0.0,9128887.414673917,0.0 
 01/16  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000339,0.5588677124324127,2564.073710650734,0.0,720000.0,0.0,9230665.35834202,0.0 
 01/16  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000002,0.5603812216328529,2610.7836228358416,0.0,720000.0,0.0,9398821.04220899,0.0 
 01/16  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,0.5588892543915185,2605.156550272678,0.0,720000.0,0.0,9378563.580981639,0.0 
 01/16  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5571667328566139,2565.0065433866927,0.0,720000.0,0.0,9234023.556192093,0.0 
 01/16  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5568636819247956,2550.046595241316,0.0,720000.0,0.0,9180167.74286874,0.0 
 01/16  08:00:00,46.25,96.0,200.0,978.4179049283017,173.54612462058294,24.770541382432879,24.770541382432879,124.95470465455557,11.24429250462328,55.82622018851402,124.95470465455557,124.95470465455557,20.0,0.5523571662969206,2135.6414474726359,0.0,720000.0,0.0,7688309.210901491,0.0 
 01/16  09:00:00,114.5,483.5,200.0,3983.623544009057,513.3931019242027,72.39742930109316,72.39742930109316,485.4226276608748,44.93083622840804,221.93953882311417,485.4226276608748,485.4226276608748,20.0,0.5464986636387212,653.8775146047075,0.0,720000.0,0.0,2353959.052576947,0.0 
 01/16  10:00:00,104.5,799.75,200.0,6752.241085151256,584.9269533580762,90.76820170949604,90.76820170949604,796.7273132620437,76.81077753884404,378.02633007569377,796.7273132620437,796.7273132620437,23.97910974038266,0.5546879113684924,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/16  11:00:00,82.25,844.75,200.0,7515.805322374722,393.3984097193803,89.87512404856864,89.87512404856864,874.163012972579,90.43846370033109,444.0942221474981,874.163012972579,874.163012972579,26.972838168447085,0.5580060499905318,0.0,1555.6535110215817,720000.0,5592076.841906704,0.0,0.0 
 01/16  12:00:00,57.25,836.5,200.0,7418.577680305961,159.36004524045479,81.96631197192578,81.96631197192578,854.7085440397923,92.05717000640368,450.5979495585136,854.7085440397923,854.7085440397923,26.999999783027709,0.5544353655808958,0.0,3452.527701461845,720000.0,12429099.30148029,0.0,0.0 
 01/16  13:00:00,27.75,879.0,200.0,7402.997565036832,63.40802520073568,63.40802520073568,201.09084858813936,848.6253195016666,89.38649598684845,435.215958186427,848.6253195016666,848.6253195016666,26.999999977285989,0.5492271770657086,0.0,4431.7189030606409,720000.0,15954188.003429193,0.0,0.0 
 01/16  14:00:00,6.75,848.0,200.0,6505.323014081961,41.539879245538617,41.539879245538617,369.45980473957209,746.5905143924426,73.25851156596176,353.78524036870729,746.5905143924426,746.5905143924426,26.99999999736105,0.5427472987580786,0.0,4571.419462194905,720000.0,16457110.058264066,0.0,0.0 
 01/16  15:00:00,10.25,711.0,200.0,4909.983653926904,32.13978147917941,32.13978147917941,453.9005047156428,571.7396596684099,49.0590917830633,234.12701464590283,571.7396596684099,571.7396596684099,26.999999999725796,0.5424310835296474,0.0,3784.008639578364,720000.0,13622431.101906144,0.0,0.0 
 01/16  16:00:00,34.0,330.5,200.0,2343.9190233042525,28.90878377751082,28.90878377751082,333.9797499814715,287.34345967554727,19.851147262133165,93.89983427038541,287.34345967554727,287.34345967554727,26.999999999983975,0.544362134294183,0.0,2012.3605960731202,720000.0,7244498.145831229,0.0,0.0 
 01/16  17:00:00,6.5,76.0,200.0,468.1241822269428,5.044841778992563,5.044841778992563,94.1524878858933,60.70969267826585,2.3671852398292119,10.601722135956056,60.70969267826585,60.70969267826585,26.802204827991785,0.5472775796739273,0.0,336.75873479345565,720000.0,1212331.4452561073,0.0,0.0 
 01/16  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.614927171249293,0.5388097242702219,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/16  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.28356294551549,0.5307404803067308,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/16  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42190770633764,0.5258190271110854,44.003484709680908,0.0,720000.0,0.0,156741.63006387896,0.0 
 01/16  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000001982889203,0.5242211936654087,344.8418468091353,0.0,720000.0,0.0,1241428.3904199319,0.0 
 01/16  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000014146005,0.5253162771728277,660.2573511766912,0.0,720000.0,0.0,2376926.445013831,0.0 
 01/16  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000018985,0.5250341701630334,847.5514225349488,0.0,720000.0,0.0,3051185.120849217,0.0 
 01/16  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000332,0.531429587762019,1093.1468597321098,0.0,720000.0,0.0,3935328.6950305176,0.0 
 01/17  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000087,0.5358881424920312,1352.0558805768406,0.0,720000.0,0.0,4867401.170076491,0.0 
 01/17  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5366469058180858,1491.994176679253,0.0,720000.0,0.0,5371179.036045306,0.0 
 01/17  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5381794203731802,1596.0772653471079,0.0,720000.0,0.0,5745878.155249589,0.0 
 01/17  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5387112680621404,1661.9287123694956,0.0,720000.0,0.0,5982943.364530185,0.0 
 01/17  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5404608746548286,1726.664992661702,0.0,720000.0,0.0,6215993.973582128,0.0 
 01/17  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5416873221305543,1787.5641561100268,0.0,720000.0,0.0,6435230.961996097,0.0 
 01/17  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5411349896514741,1802.3281289563766,0.0,720000.0,0.0,6488381.264242955,0.0 
 01/17  08:00:00,48.25,174.5,200.0,1338.180324883483,237.88264880255088,27.496679479938537,27.496679479938537,170.1189762376728,13.326071356640816,65.65677523849684,170.1189762376728,170.1189762376728,20.0,0.5418481189292985,1464.399012725632,0.0,720000.0,0.0,5271836.4458122779,0.0 
 01/17  09:00:00,121.0,738.0,200.0,5435.293614866792,703.8815001190237,85.63060629688717,85.63060629688717,658.7195593155618,57.267117477654668,280.9681327388683,658.7195593155618,658.7195593155618,21.064363476486215,0.5428172654892483,122.78925485859145,0.0,720000.0,0.0,442041.3174909293,0.0 
 01/17  10:00:00,116.5,881.75,200.0,7404.462657656619,641.2282721531913,100.49319474543914,100.49319474543914,873.1970863526058,85.33583356845037,418.1846473006409,873.1970863526058,873.1970863526058,26.215298703953605,0.548085569583727,0.0,431.1598771811606,720000.0,1542821.1147187006,0.0,0.0 
 01/17  11:00:00,97.0,957.0,200.0,8508.438229868205,445.83336542752115,103.80581414623095,103.80581414623095,989.4875871466991,103.73377380243088,507.1434595879963,989.4875871466991,989.4875871466991,26.999998870833257,0.5486051661690004,0.0,3163.1340712523535,720000.0,11387280.588584356,0.0,0.0 
 01/17  12:00:00,69.25,967.25,200.0,8595.382432803937,186.88443388628964,95.88243335789204,95.88243335789204,990.5572293976201,107.57288786363697,523.9883250039554,990.5572293976201,990.5572293976201,26.999999874417229,0.5467383402953376,0.0,4808.7130068485789,720000.0,17311366.55998028,0.0,0.0 
 01/17  13:00:00,33.25,954.75,200.0,8074.503179304145,71.25489266988531,71.25489266988531,221.13677842680296,926.1004841983627,98.29236281604378,475.8276110701785,926.1004841983627,926.1004841983627,26.999999983248999,0.5436730719373868,0.0,5316.419737203389,720000.0,19139111.017367037,0.0,0.0 
 01/17  14:00:00,9.75,904.0,200.0,6970.420589903251,46.656906438775219,46.656906438775219,396.027444006467,800.4102124033074,79.26359790874798,380.0581602351122,800.4102124033074,800.4102124033074,26.999999997762573,0.5410458175342143,0.0,5126.455566869317,720000.0,18455240.03582984,0.0,0.0 
 01/17  15:00:00,0.0,774.25,200.0,5184.1067540353219,25.637582068653086,25.637582068653086,480.12918201164106,602.116557949772,51.27516413730618,241.601510011683,602.116557949772,602.116557949772,26.99999999974498,0.5404718086178724,0.0,4171.439399627641,720000.0,15017181.838113733,0.0,0.0 
 01/17  16:00:00,2.0,538.5,200.0,2967.837891053261,12.714734350761125,12.714734350761125,418.3377050075567,357.81699800085149,22.1087350499676,99.99885575619789,357.81699800085149,357.81699800085149,26.999999999980838,0.5418284405628695,0.0,2599.026884783896,720000.0,9356496.785183173,0.0,0.0 
 01/17  17:00:00,4.0,108.0,200.0,527.8824308429396,4.428989288249694,4.428989288249694,106.87167608356222,68.48726066757088,2.3884605670536538,9.828763035305976,68.48726066757088,68.48726066757088,26.99999999999959,0.5441116535181819,0.0,625.8827340465446,720000.0,2253177.842566799,0.0,0.0 
 01/17  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07490474307717,0.5435896951646104,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/17  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.885895202919625,0.5406941185100169,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/17  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.087081171194318,0.536943888535713,265.87815006112006,0.0,720000.0,0.0,956653.5247075852,0.0 
 01/17  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000001224487,0.5385763422510884,878.4277422894298,0.0,720000.0,0.0,3162339.8704573845,0.0 
 01/17  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000028125,0.5391891443094934,1243.6037801004493,0.0,720000.0,0.0,4476973.608319309,0.0 
 01/17  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000084,0.5401980471838359,1478.5923701417192,0.0,720000.0,0.0,5322932.532508835,0.0 
 01/17  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000003,0.5386281777451136,1593.8104714492072,0.0,720000.0,0.0,5737717.6972170979,0.0 
 01/18  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,0.5297504409465655,1472.1754381586234,0.0,720000.0,0.0,5299831.577371042,0.0 
 01/18  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5239798000005318,1255.8151282292079,0.0,720000.0,0.0,4520934.461625149,0.0 
 01/18  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5218280569737148,1110.1249494483932,0.0,720000.0,0.0,3996449.818014215,0.0 
 01/18  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5229944638072792,1076.002051116268,0.0,720000.0,0.0,3873607.3840185648,0.0 
 01/18  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5292234013411703,1221.5369532202122,0.0,720000.0,0.0,4397533.031592764,0.0 
 01/18  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5320004359292785,1357.69415669106,0.0,720000.0,0.0,4887698.964087816,0.0 
 01/18  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5322759804208201,1411.4667481719187,0.0,720000.0,0.0,5081280.293418907,0.0 
 01/18  08:00:00,57.0,129.75,200.0,1314.3675898458069,240.42953822407365,29.403984501501225,29.403984501501225,167.8449249576437,14.174160512667454,69.94286009853849,167.8449249576437,167.8449249576437,20.0,0.5269686512097996,931.36334863505,0.0,720000.0,0.0,3352908.055086181,0.0 
 01/18  09:00:00,119.0,592.5,200.0,4623.319910352106,598.1771460960893,78.39379820530283,78.39379820530283,561.9757287095914,50.86935179377953,248.91846359938038,561.9757287095914,561.9757287095914,21.52711901384354,0.5257645057460749,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/18  10:00:00,110.75,829.0,200.0,6996.701705788894,607.446818659862,95.56521962624106,95.56521962624106,825.5597189457291,80.80464779536108,394.21534536698268,825.5597189457291,825.5597189457291,26.612954772710837,0.5291110504947549,0.0,743.5959169339495,720000.0,2646342.363961206,0.0,0.0 
 01/18  11:00:00,88.25,883.75,200.0,7869.493015677509,412.2989784756011,95.54761591415054,95.54761591415054,915.3326771953432,95.99042430194273,467.0503709072391,915.3326771953432,915.3326771953432,26.999750380294004,0.5261454360514498,0.0,3789.4734822646908,720000.0,13641626.239549205,0.0,0.0 
 01/18  12:00:00,60.75,905.75,200.0,8014.702029125956,172.67376851756627,87.9585726813651,87.9585726813651,923.1479207843825,100.43733141871863,486.59002072165426,923.1479207843825,923.1479207843825,26.99996773581406,0.5226047811564714,0.0,5429.105583831475,720000.0,19544710.939212197,0.0,0.0 
 01/18  13:00:00,32.5,912.0,200.0,7722.2314767765769,68.91870341688487,68.91870341688487,212.60708603860344,885.8477826216764,94.5991178442566,455.1993561853785,885.8477826216764,885.8477826216764,26.999995111306747,0.5238638626177836,0.0,5945.762197312525,720000.0,21404733.08498744,0.0,0.0 
 01/18  14:00:00,9.75,902.0,200.0,6954.33657519302,46.828620020211847,46.828620020211847,396.2895411126405,798.623342213245,79.63125900559229,378.92999137492037,798.623342213245,798.623342213245,26.999999266286215,0.5245277343302277,0.0,5709.888234835367,720000.0,20555596.01734834,0.0,0.0 
 01/18  15:00:00,0.0,825.25,200.0,5525.6245485933309,27.585905534928835,27.585905534928835,512.3807015718854,641.844488967015,55.171811069857678,257.2836624458455,641.844488967015,641.844488967015,26.999999902958316,0.524598358513458,0.0,4858.041928451297,720000.0,17488950.731232425,0.0,0.0 
 01/18  16:00:00,1.5,595.5,200.0,3270.687691180031,13.599581217717413,13.599581217717413,461.0594856796471,394.2618707861356,24.697772598869955,109.78158650448607,394.2618707861356,394.2618707861356,26.999999990598434,0.5260782945866549,0.0,3353.1445466796706,720000.0,12071320.348531247,0.0,0.0 
 01/18  17:00:00,3.0,123.0,200.0,571.2596131093703,3.727443249404412,3.727443249404412,116.29234154340628,74.12260615823748,2.4922659322939486,9.63831345687625,74.12260615823748,74.12260615823748,26.99999999961627,0.5291363724457014,0.0,1291.5121647527658,720000.0,4649443.792375656,0.0,0.0 
 01/18  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.113421462047726,0.5404786498445349,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/18  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.830494471360767,0.541613352019951,0.0,0.0,720000.0,0.0,0.0,0.0 
 01/18  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.450759635859727,0.5364905741522041,90.94790190740261,0.0,720000.0,0.0,323825.9167579046,0.0 
 01/18  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000009310774549,0.5365228101374096,617.0528154722292,0.0,720000.0,0.0,2221378.6632815415,0.0 
 01/18  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000015226006,0.5366569006656832,1027.2785216092455,0.0,720000.0,0.0,3698202.4655985746,0.0 
 01/18  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000003689658,0.5366442569027496,1265.7930580258542,0.0,720000.0,0.0,4556855.003138622,0.0 
 01/18  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000106213,0.53824873873102,1451.0805112144672,0.0,720000.0,0.0,5223889.840199579,0.0 
 01/19  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000351,0.5387853101217037,1572.9155391792845,0.0,720000.0,0.0,5662495.941039595,0.0 
 01/19  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000129,0.5387834265970494,1640.9031517250915,0.0,720000.0,0.0,5907251.346210122,0.0 
 01/19  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,0.5381379330912488,1662.9634218993913,0.0,720000.0,0.0,5986668.318837799,0.0 
 01/19  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.538737966219371,1685.1330412559074,0.0,720000.0,0.0,6066478.948521268,0.0 
 01/19  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5388759816190476,1707.576887957946,0.0,720000.0,0.0,6147276.796648607,0.0 
 01/19  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5387270868116065,1726.8765274545502,0.0,720000.0,0.0,6216755.498836381,0.0 
 01/19  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5379609356472286,1700.6523089956934,0.0,720000.0,0.0,6122348.3123844959,0.0 
 01/19  08:00:00,25.25,2.75,200.0,139.55554595240776,20.57541458103344,12.878446110580502,12.878446110580502,18.020688531438453,5.109722597107391,25.524318807483476,18.020688531438453,18.020688531438453,20.0,0.538394737884591,1626.083787843997,0.0,720000.0,0.0,5853901.636238389,0.0 
 01/19  09:00:00,89.75,13.5,200.0,529.4906178470487,69.98277624612018,45.42035951784427,45.42035951784427,67.71589719774312,18.578119504089114,92.73985620560799,67.71589719774312,67.71589719774312,20.0,0.5378998803590318,1363.9195260109605,0.0,720000.0,0.0,4910110.293639459,0.0 
 01/19  10:00:00,137.25,22.25,200.0,816.6686496432237,93.92396042751528,69.73974919822146,69.73974919822146,103.58306234029789,29.039110433311515,144.88028973201717,103.58306234029789,103.58306234029789,20.0,0.5354158138941401,1017.0023633733732,0.0,720000.0,0.0,3661208.508144145,0.0 
 01/19  11:00:00,169.75,26.75,200.0,1093.0746434889914,106.4005904685478,86.45586658828441,86.45586658828441,138.39793107323673,36.33733624585363,181.22470489624244,138.39793107323673,138.39793107323673,20.0,0.5344656988686527,702.1642717088021,0.0,720000.0,0.0,2527791.378151688,0.0 
 01/19  12:00:00,157.75,23.25,200.0,990.7608111713412,87.7790323415212,81.27379553312312,81.27379553312312,125.35223203296622,33.82413159919273,168.65535549088814,125.35223203296622,125.35223203296622,20.0,0.5374662067493128,602.3853474569298,0.0,720000.0,0.0,2168587.2508449486,0.0 
 01/19  13:00:00,76.75,5.75,200.0,357.0129240967568,40.50100453447632,40.50100453447632,41.36940243360198,45.50837889816904,15.909520222573303,79.41702922907915,45.50837889816904,45.50837889816904,20.0,0.5383828631716201,861.4169967589184,0.0,720000.0,0.0,3101101.1883321057,0.0 
 01/19  14:00:00,65.75,5.0,200.0,303.2141632573468,34.57132561809456,34.57132561809456,36.49492151505498,38.69751632771506,13.583731142878103,67.79505541677642,38.69751632771506,38.69751632771506,20.0,0.5384189165974381,1076.2656365266426,0.0,720000.0,0.0,3874556.2914959138,0.0 
 01/19  15:00:00,47.5,4.75,200.0,222.49540363514726,24.849421243759076,24.849421243759076,27.638287435746478,28.385798818144769,9.821068958693456,48.98185335264826,28.385798818144769,28.385798818144769,20.0,0.5384987673565449,1206.2964563992883,0.0,720000.0,0.0,4342667.24303744,0.0 
 01/19  16:00:00,27.75,4.0,200.0,132.19116540023257,14.410950007457636,14.410950007457636,17.42809506218343,16.931122921989294,5.710730821535026,28.447592048821855,16.931122921989294,16.931122921989294,20.0,0.5386560358967873,1325.9535077508345,0.0,720000.0,0.0,4773432.627903005,0.0 
 01/19  17:00:00,9.0,2.0,200.0,44.18600052961183,4.664234316252258,4.664234316252258,6.356980627051039,5.723931854016046,1.8321408791504746,9.10794005620937,5.723931854016046,5.723931854016046,20.0,0.5397083792361964,1460.8857038288409,0.0,720000.0,0.0,5259188.533783828,0.0 
 01/19  18:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.54003230374833,1575.8687412765558,0.0,720000.0,0.0,5673127.468595602,0.0 
 01/19  19:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5400197017062596,1638.4242598286474,0.0,720000.0,0.0,5898327.335383131,0.0 
 01/19  20:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5416430783669075,1708.5199003010123,0.0,720000.0,0.0,6150671.641083645,0.0 
 01/19  21:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5422950030421292,1763.5208136404515,0.0,720000.0,0.0,6348674.9291056259,0.0 
 01/19  22:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5413043994591684,1769.82877129343,0.0,720000.0,0.0,6371383.576656347,0.0 
 01/19  23:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5428033556330967,1799.7882300834668,0.0,720000.0,0.0,6479237.628300484,0.0 
 01/19  24:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5434598155278297,1835.260378358442,0.0,720000.0,0.0,6606937.362090395,0.0 
 01/20  01:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5443519931183234,1871.0496206096794,0.0,720000.0,0.0,6735778.634194844,0.0 
 01/20  02:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5447099579262205,1901.9799322820919,0.0,720000.0,0.0,6847127.756215533,0.0 
 01/20  03:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5455147423168111,1929.7153464159219,0.0,720000.0,0.0,6946975.247097319,0.0 
 01/20  04:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5467783314829897,1972.1167298001322,0.0,720000.0,0.0,7099620.227280477,0.0 
 01/20  05:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5469922821731992,2004.0168401112374,0.0,720000.0,0.0,7214460.624400454,0.0 
 01/20  06:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5534745617663045,2159.9486361575056,0.0,720000.0,0.0,7775815.0901670199,0.0 
 01/20  07:00:00,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.558418863381037,2356.9838548701666,0.0,720000.0,0.0,8485141.877532602,0.0 
 01/20  08:00:00,14.0,1.0,200.0,60.3452913881707,8.044821116541922,7.227817581761116,7.227817581761116,7.795756578547875,2.8220757048117619,14.099752293630355,7.795756578547875,7.795756578547875,20.0,0.5600590421197418,2458.7074340578594,0.0,720000.0,0.0,8851346.762608294,0.0 
 01/20  09:00:00,53.25,5.5,200.0,254.84291423906473,32.8617999774955,27.688847821807529,27.688847821807529,32.64830250564666,10.911725663462854,54.4854096487139,32.64830250564666,32.64830250564666,20.0,0.5619995279258622,2452.5583703299046,0.0,720000.0,0.0,8829210.133187658,0.0 
 01/20  10:00:00,125.75,10.0,200.0,653.6520851793487,78.26321783265354,64.12410347244902,64.12410347244902,83.66979886605475,25.86590487122342,129.1641425357803,83.66979886605475,83.66979886605475,20.0,0.5635255042107427,2268.366893931181,0.0,720000.0,0.0,8166120.818152253,0.0 
