Date/Time,SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Area [m2](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Sunlit Fraction [](Hourly),Mir-SOUTH WALL OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Area [m2](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Sunlit Fraction [](Hourly),ZONE SUBSURFACE 2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 01/03  08:00:00,0.0,0.0,0.0,6.0,0.75,18.877538392859046,0.0,0.0,9.586076850131973,12.150000000000003,0.75,24.74830926824619,6.6879643746375019,0.6966629556914064,15.882483111123545,0.0,0.0,9.586076850131973,36.0,0.75,18.877538392859046,4.5,0.75,18.608883225959766,72.29508616911062,14.148000754127637,58.14708541498298,260262.3102087982,50932.802714859485,209329.50749393874,4.5,0.75,18.60888321609948,72.29508613103018,14.148000754127637,58.14708537690254,260262.31007170864,50932.802714859485,209329.50735684913,20.0,12155982.617596394,0.0 
 01/03  09:00:00,0.0,0.0,0.0,8.0,1.0,82.26052208373814,0.0,0.0,40.11582076466563,16.200000000000004,1.0,86.5222742545869,7.483751489500001,0.7795574468229167,59.91392894035337,0.0,0.0,40.11582076466563,48.0,1.0,82.26052208373814,6.0,1.0,75.66032934988576,297.9235946396882,73.34641024450971,224.57718439517846,1072524.9407028775,264047.076880235,808477.8638226425,6.0,1.0,75.66032930962655,297.92359448420708,73.34641024450971,224.57718423969733,1072524.9401431455,264047.076880235,808477.8632629104,20.0,11181827.959736618,0.0 
 01/03  10:00:00,0.0,0.0,0.0,8.0,1.0,110.08945032493704,0.0,0.0,54.75871108341754,16.200000000000004,1.0,67.39801910618189,6.4523702762375019,0.6721219037747396,47.517159166051147,0.0,0.0,54.75871108341754,48.0,1.0,110.08945032493704,6.0,1.0,62.30094931656656,244.47346570919548,34.93944322623882,209.53402248295664,880104.4765531037,125781.99561445974,754322.4809386439,6.0,1.0,62.30094925767156,244.4734654817429,34.93944322623882,209.53402225550406,880104.4757342744,125781.99561445974,754322.4801198146,20.0,10859982.81929431,0.0 
 01/03  11:00:00,0.0,0.0,0.0,8.0,1.0,196.67069949197259,0.0,0.0,71.55567526082106,16.200000000000004,1.0,136.61007760903636,5.841771565537501,0.6085178714101562,171.67603030219267,0.0,0.0,71.55567526082106,48.0,1.0,196.67069949197259,6.0,1.0,262.7298781280184,1101.3962896914259,682.2136553498316,419.1826343415943,3965026.642889133,2455969.159259394,1509057.4836297394,6.0,1.0,262.72987807220059,1101.396289475857,682.2136553498316,419.1826341260255,3965026.642113086,2455969.159259394,1509057.4828536919,20.0,9451945.450052742,0.0 
 01/03  12:00:00,0.0,0.0,0.0,8.0,1.0,450.83086234364199,0.0,0.0,82.55830872203642,16.200000000000004,1.0,175.0426958281629,5.605651540387503,0.5839220354570315,544.2807504845237,0.0,0.0,82.55830872203642,48.0,1.0,450.83086234364199,5.962904999999999,0.9938174999999999,881.93535176528,3837.6157653827947,3327.8305991865488,509.785166196246,13815416.75537806,11980190.157071576,1835226.5983064855,5.962904999999999,0.9938174999999999,881.9353517443444,3837.6157653019415,3327.8305991865488,509.78516611539257,13815416.755086987,11980190.157071576,1835226.5980154135,20.72049348025932,1376792.6002813646,0.0 
 01/03  13:00:00,0.0,0.0,0.0,8.0,1.0,416.4407640462932,0.0,0.0,73.88574847200649,0.0,0.0,73.88574847200649,5.618314638912502,0.5852411082200522,507.7174953161364,16.200000000000004,1.0,184.86827179396654,48.0,1.0,416.4407640462932,5.9688975,0.9948162500000001,822.8850093831114,3585.083319888999,3145.060741132726,440.0225787562729,12906299.951600396,11322218.668077814,1584081.2835225824,5.9688975,0.9948162500000001,822.8850093658124,3585.08331982219,3145.060741132726,440.0225786894637,12906299.951359883,11322218.668077814,1584081.2832820696,25.437912317979305,0.0,90448.4385393328 
 01/03  14:00:00,0.0,0.0,0.0,8.0,1.0,282.88009593912809,0.0,0.0,72.55551730737793,0.0,0.0,72.55551730737793,5.90061973725,0.614647889296875,360.9057393205923,16.200000000000004,1.0,283.93215373781296,48.0,1.0,282.88009593912809,6.0,1.0,558.1277568300424,2376.0283559874976,1775.407650632309,600.6207053551887,8553702.08155499,6391467.542276312,2162234.539278679,6.0,1.0,558.1277568018657,2376.028355878679,1775.407650632309,600.6207052463701,8553702.081163245,6391467.542276312,2162234.538886932,26.999992333930089,0.0,853437.0585193732 
 01/03  15:00:00,0.0,0.0,0.0,8.0,1.0,202.93894178919045,0.0,0.0,51.34371771446463,0.0,0.0,51.34371771446463,6.5555450132500019,0.6828692722135417,336.37953567139535,16.200000000000004,1.0,375.7833415043359,48.0,1.0,202.93894178919045,6.0,1.0,478.05146322902,2017.5098858782465,1575.892352878447,441.6175329997998,7263035.5891616879,5673212.470362408,1589823.1187992793,6.0,1.0,478.05146321109887,2017.509885809035,1575.892352878447,441.61753293058828,7263035.588912526,5673212.470362408,1589823.1185501179,26.999999999996498,0.0,413096.07779612319 
 01/03  16:00:00,0.0,0.0,0.0,8.0,1.0,99.28490947767325,0.0,0.0,17.683204751513825,0.0,0.0,17.683204751513825,7.654689957837501,0.7973635372747396,282.26476400916558,16.200000000000004,1.0,394.6094592777861,48.0,1.0,99.28490947767325,6.0,1.0,355.4121402028526,1475.3714745328908,1364.2601783452056,111.11129618768536,5311337.308318406,4911336.642042739,400000.66627566728,6.0,1.0,355.4121401989917,1475.3714745179803,1364.2601783452056,111.11129617277473,5311337.308264729,4911336.642042739,400000.66622198899,26.351412153169407,0.0,0.0 
 01/03  17:00:00,0.0,0.0,0.0,4.0,0.5,10.414197879736877,0.0,0.0,4.675862374126925,0.0,0.0,4.675862374126925,4.452385854837501,0.4637901932122396,44.82338127060888,8.100000000000002,0.5,71.28717852277313,24.0,0.5,10.414197879736877,3.0,0.5,49.40235633873825,193.5995832477692,136.96559944232394,56.63398380544527,696958.4996919691,493076.1579923662,203882.34169960297,3.0,0.5,49.4023563360242,193.59958323728754,136.96559944232394,56.6339837949636,696958.4996542351,493076.1579923662,203882.34166186898,22.145679300585578,207239.58584162396,0.0 
 01/03  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000012609655,4712185.687888775,0.0 
 01/03  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000071,8597619.059047007,0.0 
 01/03  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10589765.378509766,0.0 
 01/03  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,11566758.442717012,0.0 
 01/03  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11978249.476442418,0.0 
 01/03  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12210892.44846041,0.0 
 01/03  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12456630.84367206,0.0 
 01/04  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000005,12827768.521660492,0.0 
 01/04  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13255165.647638167,0.0 
 01/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13387893.126557125,0.0 
 01/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13421925.80218975,0.0 
 01/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13468891.232297376,0.0 
 01/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13454459.806923509,0.0 
 01/04  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,13453617.71549581,0.0 
 01/04  08:00:00,0.0,0.0,0.0,6.0,0.75,37.00789750996567,0.0,0.0,16.541575491151695,12.150000000000003,0.75,125.48369511035179,6.6868488748625,0.696546757798177,79.34767271342924,0.0,0.0,16.541575491151695,36.0,0.75,37.00789750996567,4.5,0.75,89.52157436299962,350.32370373047066,159.53740909709934,190.7862946333713,1261165.3334296945,574334.6727495577,686830.6606801367,4.5,0.75,89.52157434835728,350.3237036739219,159.53740909709934,190.78629457682258,1261165.333226119,574334.6727495577,686830.6604765612,20.0,12658600.365496763,0.0 
 01/04  09:00:00,0.0,0.0,0.0,8.0,1.0,174.3975722637893,0.0,0.0,61.88265042735531,16.200000000000004,1.0,429.33766860404918,7.476224446800002,0.7787733798750001,310.62694938899747,0.0,0.0,61.88265042735531,48.0,1.0,174.3975722637893,6.0,1.0,397.087598496065,1620.2376181744817,1075.787161099464,544.450457075018,5832855.425428134,3872833.7799580695,1960021.645470065,6.0,1.0,397.08759845364417,1620.2376180106524,1075.787161099464,544.4504569111886,5832855.424838349,3872833.7799580695,1960021.644880279,20.0,7729045.83232251,0.0 
 01/04  10:00:00,0.0,0.0,0.0,8.0,1.0,307.24024393000186,0.0,0.0,83.56372275046853,16.200000000000004,1.0,480.1885992532202,6.441102445400001,0.6709481713958334,444.20630384326059,0.0,0.0,83.56372275046853,48.0,1.0,307.24024393000186,6.0,1.0,641.6894041237008,2708.1703949135528,2047.400655433305,660.7697394802478,9749413.42168879,7370642.359559897,2378771.062128892,6.0,1.0,641.6894040827933,2708.1703947555677,2047.400655433305,660.7697393222628,9749413.421120044,7370642.359559897,2378771.061560146,20.054220989695847,2243484.756518999,0.0 
 01/04  11:00:00,0.0,0.0,0.0,8.0,1.0,463.06207623399868,0.0,0.0,93.63521980408192,16.200000000000004,1.0,435.16633294611679,5.829028755800001,0.6071904953958334,599.1195850755041,0.0,0.0,93.63521980408192,48.0,1.0,463.06207623399868,5.9995425000000008,0.99992375,943.4928322845574,4070.017058402269,3409.4238465808437,660.5932118214257,14652061.410248168,12273925.847691035,2378135.5625571326,5.9995425000000008,0.99992375,943.4928322564243,4070.0170582936195,3409.4238465808437,660.5932117127759,14652061.409857031,12273925.847691035,2378135.5621659934,24.197320612801187,0.0,201463.240378117 
 01/04  12:00:00,0.0,0.0,0.0,8.0,1.0,500.82791858631938,0.0,0.0,90.10639829332379,16.200000000000004,1.0,198.61439708833246,5.6022349256125019,0.5835661380846355,601.7219248343133,0.0,0.0,90.10639829332379,48.0,1.0,500.82791858631938,5.9567250000000009,0.9927875,974.9418489638508,4249.42984670256,3737.848514055834,511.581332646726,15297947.448129219,13456254.650601,1841692.7975282139,5.9567250000000009,0.9927875,974.9418489407901,4249.4298466135,3737.848514055834,511.58133255766605,15297947.4478086,13456254.650601,1841692.7972075977,26.997835908073605,0.0,6570789.01530158 
 01/04  13:00:00,0.0,0.0,0.0,8.0,1.0,473.28712810226957,0.0,0.0,74.17652310713419,0.0,0.0,74.17652310713419,5.613419636650001,0.5847312121510416,578.3186542919525,16.200000000000004,1.0,205.82794709647403,48.0,1.0,473.28712810226957,5.96199,0.993665,940.3843409459686,4112.707719717279,3719.549744136516,393.1579755807636,14805747.790982208,13390379.078891458,1415368.7120907489,5.96199,0.993665,940.384340931647,4112.70771966197,3719.549744136516,393.15797552545396,14805747.790783093,13390379.078891458,1415368.7118916342,26.99999929163494,0.0,11604369.43635874 
 01/04  14:00:00,0.0,0.0,0.0,8.0,1.0,387.3220263914632,0.0,0.0,50.50840768335793,0.0,0.0,50.50840768335793,5.879878121900002,0.6124873043645834,529.6611281731823,16.200000000000004,1.0,391.2815180423432,48.0,1.0,387.3220263914632,6.0,1.0,837.4779692196868,3658.162925743324,3416.888663085802,241.2742626575217,13169386.532675967,12300799.18710889,868587.345567078,6.0,1.0,837.4779692138575,3658.1629257208116,3416.888663085802,241.27426263500915,13169386.532594923,12300799.18710889,868587.3454860328,26.99999999686964,0.0,12698986.20871404 
 01/04  15:00:00,0.0,0.0,0.0,8.0,1.0,257.15523764192059,0.0,0.0,27.161708788573397,0.0,0.0,27.161708788573397,6.531929860337501,0.6804093604518229,455.7708404845245,16.200000000000004,1.0,498.8819209823223,48.0,1.0,257.15523764192059,6.0,1.0,659.4615487865307,2846.0797197548988,2735.3701106328778,110.70960912202122,10245886.991117636,9847332.39827836,398554.5928392764,6.0,1.0,659.4615487858514,2846.079719752275,2735.3701106328778,110.70960911939804,10245886.991108193,9847332.39827836,398554.5928298329,26.999999999986505,0.0,10475189.960834733 
 01/04  16:00:00,0.0,0.0,0.0,8.0,1.0,109.4161449811932,0.0,0.0,12.709308784921172,0.0,0.0,12.709308784921172,7.626680505987502,0.7944458860403647,316.9044446822248,16.200000000000004,1.0,444.3368192236351,48.0,1.0,109.4161449811932,6.0,1.0,401.0232770414783,1670.4852177337583,1609.940489047254,60.54472868650423,6013746.78384153,5795785.7605701149,217961.02327141525,6.0,1.0,401.0232770406401,1670.485217730521,1609.940489047254,60.5447286832669,6013746.783829875,5795785.7605701149,217961.02325976085,26.999999999999976,0.0,5199171.96575351 
 01/04  17:00:00,0.0,0.0,0.0,4.0,0.5,10.771555035190908,0.0,0.0,4.382813768233735,0.0,0.0,4.382813768233735,4.436042664825001,0.46208777758593758,59.85438122961474,8.100000000000002,0.5,96.06908473190146,24.0,0.5,10.771555035190908,3.0,0.5,65.60181801188392,257.0434149768228,204.78752797131328,52.25588700550955,925356.2939165621,737235.1006967278,188121.19321983437,3.0,0.5,65.60181800999247,257.04341496951806,204.78752797131328,52.2558869982048,925356.293890265,737235.1006967278,188121.19319353728,25.20633490658284,0.0,60780.94243761482 
 01/04  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.449258184466335,1525105.2561878309,0.0 
 01/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000187727865,6565065.802252537,0.0 
 01/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000022554,9226318.061328959,0.0 
 01/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10685322.950636467,0.0 
 01/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11449276.14010743,0.0 
 01/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11656920.785280439,0.0 
 01/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11714748.266506928,0.0 
 01/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11755378.562766819,0.0 
 01/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11692087.76473046,0.0 
 01/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11566847.219673852,0.0 
 01/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9739422.660864044,0.0 
 01/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8681972.957525835,0.0 
 01/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9134190.249396138,0.0 
 01/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9212517.564066362,0.0 
 01/05  08:00:00,0.0,0.0,0.0,6.0,0.75,41.861151431843968,0.0,0.0,18.19868872592315,12.150000000000003,0.75,166.25685135228856,6.684641653250001,0.6963168388802083,104.60475118067484,0.0,0.0,18.19868872592315,36.0,0.75,41.861151431843968,4.5,0.75,117.86164326653854,462.33323657870087,262.24261317187639,200.09062340682454,1664399.651683323,944073.4074187549,720326.2442645683,4.5,0.75,117.86164325134324,462.33323652001669,262.24261317187639,200.0906233481403,1664399.65147206,944073.4074187549,720326.2440533051,20.0,7969255.502518496,0.0 
 01/05  09:00:00,0.0,0.0,0.0,8.0,1.0,221.8394522152707,0.0,0.0,69.46192390543028,16.200000000000004,1.0,602.5805082486153,7.467200354062501,0.7778333702148438,433.72022122986888,0.0,0.0,69.46192390543028,48.0,1.0,221.8394522152707,6.0,1.0,555.2088617514763,2280.364637169188,1714.0456348494809,566.319002319707,8209312.693809077,6170564.285458131,2038748.4083509455,6.0,1.0,555.2088617073403,2280.3646369987347,1714.0456348494809,566.3190021492535,8209312.693195444,6170564.285458131,2038748.4077373124,20.14698456836867,1803290.6722494497,0.0 
 01/05  10:00:00,0.0,0.0,0.0,8.0,1.0,355.7366090808465,0.0,0.0,86.86558605948673,16.200000000000004,1.0,588.4849740257193,6.428427623900001,0.6696278774895834,540.3740669081375,0.0,0.0,86.86558605948673,48.0,1.0,355.7366090808465,6.0,1.0,782.1403187488368,3316.1195205320138,2655.4267262261789,660.6927943058352,11938030.273915248,9559536.214414243,2378494.0595010065,6.0,1.0,782.1403187124234,3316.1195203913855,2655.4267262261789,660.692794165207,11938030.273408989,9559536.214414243,2378494.0589947456,24.422186231185195,0.0,240491.91208162916 
 01/05  11:00:00,0.0,0.0,0.0,8.0,1.0,418.32726417568758,0.0,0.0,85.93213620532092,16.200000000000004,1.0,398.66199604570888,5.817112366700003,0.6059492048645835,540.7494710192051,0.0,0.0,85.93213620532092,48.0,1.0,418.32726417568758,5.9979675,0.99966125,851.6202575513332,3669.472778598617,3050.765855993087,618.7069226055302,13210102.002955022,10982757.081575113,2227344.921379908,5.9979675,0.99966125,851.6202575260223,3669.472778500866,3050.765855993087,618.7069225077789,13210102.002603116,10982757.081575113,2227344.9210280047,26.99999992287841,0.0,7110750.684625889 
