Date/Time,WALL_S:Surface Outside Face Sunlit Area [m2](Hourly),WALL_S:Surface Outside Face Sunlit Fraction [](Hourly),WALL_S:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_N:Surface Outside Face Sunlit Area [m2](Hourly),WALL_N:Surface Outside Face Sunlit Fraction [](Hourly),WALL_N:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_W:Surface Outside Face Sunlit Area [m2](Hourly),WALL_W:Surface Outside Face Sunlit Fraction [](Hourly),WALL_W:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WALL_E:Surface Outside Face Sunlit Area [m2](Hourly),WALL_E:Surface Outside Face Sunlit Fraction [](Hourly),WALL_E:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Sunlit Area [m2](Hourly),ROOF:Surface Outside Face Sunlit Fraction [](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_E1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_E1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_E1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_E1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Outside Face Sunlit Area [m2](Hourly),WINDOW_W1:Surface Outside Face Sunlit Fraction [](Hourly),WINDOW_W1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),WINDOW_W1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),WINDOW_W1:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Air System Sensible Heating Energy [J](Hourly),ZONE1:Zone Air System Sensible Cooling Energy [J](Hourly) 
 12/21  09:00:00,21.6,1.0,588.5365797291258,0.0,0.0,66.58603081383218,0.0,0.0,66.58603081383217,10.2,0.9999999999999997,594.2437118430571,48.0,1.0,221.05361616368965,6.0,1.0,594.2437118430573,2463.8573229429546,1885.009011236593,578.8483117063611,8869886.362594635,6786032.440451736,2083853.9221429,0.0,0.0,66.58603081383218,257.15533246735887,0.0,257.15533246735887,925759.1968824919,0.0,925759.1968824919,20.0,2247655.069155753,0.0 
 12/21  10:00:00,21.6,1.0,832.5053331505629,0.0,0.0,85.48416100507879,0.0,0.0,85.48416100507875,10.2,0.9999999999999997,580.6154934251354,48.0,1.0,364.87323364962438,6.0,1.0,580.6154934251355,2217.6858774944187,1661.864897363861,555.8209801305575,7983669.158979908,5982713.630509899,2000955.5284700068,0.0,0.0,85.48416100507879,330.139934386774,0.0,330.139934386774,1188503.7637923866,0.0,1188503.7637923866,20.430875748104677,97816.79111650665,0.0 
 12/21  11:00:00,21.6,1.0,948.93173337696,0.0,0.0,89.61183055645039,0.0,0.0,89.61183055645036,10.2,0.9999999999999997,401.41044378401127,48.0,1.0,452.84571210724826,6.0,1.0,401.4104437840114,1208.148014231923,760.917313378693,447.2307008532301,4349332.851234923,2739302.328163295,1610030.523071628,0.0,0.0,89.61183055645039,346.08099924414736,0.0,346.08099924414736,1245891.5972789303,0.0,1245891.5972789303,21.690047106211308,0.0,0.0 
 12/21  12:00:00,21.6,1.0,975.282057287244,0.0,0.0,84.74057914125476,2.55,0.24999999999999993,87.74052738638435,7.6499999999999999,0.7499999999999998,165.70981436445067,48.0,1.0,482.42688460988105,4.5,0.75,165.70981436445073,417.3756142621681,73.92638649547543,343.4492277666927,1502552.211343805,266134.9913837115,1236417.2199600936,1.5,0.25,87.74052738638436,327.8950327739583,0.1426504918704218,327.75238228208789,1180422.1179862498,513.5417707335186,1179908.5762155164,22.052297755819745,0.0,0.0 
 12/21  13:00:00,21.6,1.0,932.8102867164191,0.0,0.0,70.16414989078675,10.2,0.9999999999999997,226.56285982389734,0.0,0.0,70.16414989078675,48.0,1.0,450.88985678138519,0.0,0.0,70.16414989078675,270.97403272018888,0.0,270.97403272018888,975506.5177926801,0.0,975506.5177926801,6.0,1.0,226.56285982389739,517.838201540821,227.6730049534549,290.16519658736618,1864217.5255469559,819622.8178324376,1044594.7077145181,22.263650914943214,0.0,0.0 
 12/21  14:00:00,21.6,1.0,816.2589167549754,0.0,0.0,52.280830678878107,10.2,0.9999999999999997,405.53161813803038,0.0,0.0,52.280830678878107,48.0,1.0,363.3064223440179,0.0,0.0,52.280830678878107,201.9086320445423,0.0,201.9086320445423,726871.0753603522,0.0,726871.0753603522,6.0,1.0,405.5316181380305,1327.464687718121,1093.6570929784514,233.80759473966959,4778872.875785235,3937165.534722425,841707.3410628105,23.30794797244516,0.0,0.0 
 12/21  15:00:00,21.6,1.0,637.2043574320584,0.0,0.0,34.30390534124511,10.2,0.9999999999999997,502.69469769953408,0.0,0.0,34.30390534124511,48.0,1.0,236.4398101582155,0.0,0.0,34.30390534124511,132.48172439682629,0.0,132.48172439682629,476934.2078285745,0.0,476934.2078285745,6.0,1.0,502.69469769953425,2010.7112909985827,1839.129187130305,171.58210386827768,7238560.647594897,6620865.073669097,617695.5739257996,25.408818253496084,0.0,0.0 
 12/21  16:00:00,21.6,1.0,375.20805828932648,0.0,0.0,18.570508101192258,10.2,0.9999999999999997,426.30665044332059,0.0,0.0,18.570508101192254,48.0,1.0,94.2827686293987,0.0,0.0,18.570508101192258,71.71932500679768,0.0,71.71932500679768,258189.57002447168,0.0,258189.57002447168,6.0,1.0,426.3066504433208,1820.7574228013207,1672.7519830110792,148.0054397902414,6554726.722084755,6021907.138839886,532819.583244869,26.908866107746797,0.0,363322.1858513339 
 12/21  17:00:00,10.8,0.5,41.54661326524652,0.0,0.0,4.151706110368689,5.1,0.49999999999999986,60.38138621863787,0.0,0.0,4.151706110368687,24.0,0.5,8.563894987881206,0.0,0.0,4.151706110368689,16.033894077627495,0.0,16.033894077627495,57722.01867945898,0.0,57722.01867945898,3.0,0.5,60.3813862186379,256.0716711725753,185.96399130953314,70.10767986304217,921858.016221271,669470.3687143193,252387.64750695177,26.046943496928415,0.0,0.0 
 12/21  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.14066909597443,0.0,0.0 
 12/21  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.60409912764356,191873.62789479074,0.0 
 12/21  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000017256297,1839488.7223210112,0.0 
 12/21  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000039,3348368.2643254736,0.0 
 12/21  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4361137.896383895,0.0 
 12/21  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5038024.672087941,0.0 
 12/21  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5524069.492335316,0.0 
 12/22  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5823428.929586815,0.0 
 12/22  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5958872.398837444,0.0 
 12/22  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6039424.042691856,0.0 
 12/22  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6146801.344300212,0.0 
 12/22  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6325531.415470065,0.0 
 12/22  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6538267.197443474,0.0 
 12/22  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,6538338.82034139,0.0 
 12/22  08:00:00,16.200000000000004,0.75,8.339727656235205,0.0,0.0,7.290953197224896,0.0,0.0,7.290953197224895,7.6499999999999999,0.7499999999999998,8.690203603391705,36.0,0.75,14.181664549275716,4.5,0.75,8.690203603391709,34.10099725464217,4.588373820082369,29.5126234345598,122763.59011671182,16518.14575229653,106245.44436441528,0.0,0.0,7.290953197224896,28.157670167761965,0.0,28.157670167761965,101367.61260394307,0.0,101367.61260394307,20.0,6207582.077475537,0.0 
 12/22  09:00:00,21.6,1.0,63.88946612588545,0.0,0.0,36.91710929037646,0.0,0.0,36.917109290376448,10.2,0.9999999999999997,62.58058846348406,48.0,1.0,75.17223340730972,6.0,1.0,62.580588463484087,245.9209223564188,52.2596620224929,193.6612603339259,885315.3204831077,188134.78328097444,697180.5372021333,0.0,0.0,36.91710929037646,142.57392124548253,0.0,142.57392124548253,513266.116483737,0.0,513266.116483737,20.0,5262761.176439664,0.0 
 12/22  10:00:00,21.6,1.0,212.12936830314787,0.0,0.0,72.71818719527772,0.0,0.0,72.7181871952777,10.2,0.9999999999999997,161.2912853568963,48.0,1.0,172.84794883755658,6.0,1.0,161.29128535689638,615.1861310432565,206.00723797736885,409.1788930658877,2214670.0717557237,741626.0567185278,1473044.0150371956,0.0,0.0,72.71818719527772,280.83772791485696,0.0,280.83772791485696,1011015.8204934851,0.0,1011015.8204934851,20.0,3418680.0145377025,0.0 
 12/22  11:00:00,21.6,1.0,493.0146172094211,0.0,0.0,89.49444890655708,0.0,0.0,89.49444890655707,10.2,0.9999999999999997,230.49684155675323,48.0,1.0,287.45097188464117,6.0,1.0,230.4968415567533,751.9622482210164,272.3071165414692,479.6551316795472,2707064.0935956595,980305.619549289,1726758.47404637,0.0,0.0,89.49444890655708,345.62767116864947,0.0,345.62767116864947,1244259.6162071382,0.0,1244259.6162071382,20.0,1442461.7252873143,0.0 
 12/22  12:00:00,21.6,1.0,729.5445857579479,0.0,0.0,78.28270060133082,2.55,0.24999999999999993,80.11921243082066,7.6499999999999999,0.7499999999999998,137.65061977205878,48.0,1.0,366.46792620833755,4.5,0.75,137.6506197720588,383.9741806113845,48.44057751718961,335.5336030941949,1382307.050200984,174386.0790618826,1207920.9711391016,1.5,0.25,80.11921243082068,303.20999912089476,0.06628808055190108,303.14371104034287,1091555.996835221,238.63708998684388,1091317.3597452343,20.0,455566.2993310462,0.0 
 12/22  13:00:00,21.6,1.0,682.7434274439866,0.0,0.0,72.47668389338647,10.2,0.9999999999999997,180.9375750689652,0.0,0.0,72.47668389338645,48.0,1.0,338.6065833414678,0.0,0.0,72.47668389338647,279.9050418674869,0.0,279.9050418674869,1007658.1507229529,0.0,1007658.1507229529,6.0,1.0,180.9375750689653,473.65329500319816,138.32909547149473,335.32419953170349,1705151.8620115135,497984.743697381,1207167.1183141324,20.207966601083247,12794.237464022626,0.0 
 12/22  14:00:00,21.6,1.0,553.1445253899605,0.0,0.0,67.81002283784294,10.2,0.9999999999999997,288.96348433781517,0.0,0.0,67.81002283784294,48.0,1.0,267.45086851985595,0.0,0.0,67.81002283784294,261.88239116157527,0.0,261.88239116157527,942776.6081816709,0.0,942776.6081816709,6.0,1.0,288.9634843378153,983.2468920129049,571.9059294615042,411.34096255140079,3539688.811246458,2058861.346061415,1480827.4651850428,21.33375849869404,0.0,0.0 
 12/22  15:00:00,21.6,1.0,368.67419916704758,0.0,0.0,58.60771474145483,10.2,0.9999999999999997,296.4694494472547,0.0,0.0,58.607714741454817,48.0,1.0,178.02674619395305,0.0,0.0,58.60771474145483,226.34306603480753,0.0,226.34306603480753,814835.037725307,0.0,814835.037725307,6.0,1.0,296.4694494472548,1169.6839342366569,728.5372669700307,441.1466672666263,4210862.163251964,2622734.16109211,1588128.0021598547,22.85396626662297,0.0,0.0 
 12/22  16:00:00,21.6,1.0,189.74364634093187,0.0,0.0,35.280960457721437,10.2,0.9999999999999997,211.8483428202566,0.0,0.0,35.28096045772142,48.0,1.0,84.65368199892578,0.0,0.0,35.280960457721437,136.2551124520309,0.0,136.2551124520309,490518.40482731119,0.0,490518.40482731119,6.0,1.0,211.84834282025668,870.881106068433,509.6183850013255,361.2627210671076,3135171.9818463588,1834626.1860047719,1300545.7958415873,23.548144587237407,0.0,0.0 
 12/22  17:00:00,10.8,0.5,17.881143971824796,0.0,0.0,4.9502902978868399,5.1,0.49999999999999986,24.237223733088294,0.0,0.0,4.950290297886838,24.0,0.5,9.696097704167704,0.0,0.0,4.9502902978868399,19.11802718684633,0.0,19.11802718684633,68824.89787264679,0.0,68824.89787264679,3.0,0.5,24.2372237330883,99.7647684342477,50.190763107110139,49.57400532713756,359153.1663632917,180686.74718559648,178466.4191776952,22.451179434330859,0.0,0.0 
 12/22  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.441373726289549,228128.8911047968,0.0 
 12/22  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000003139351,1583716.2152073438,0.0 
 12/22  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000044,2800819.640594288,0.0 
 12/22  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3604561.923432635,0.0 
 12/22  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4144889.5024783678,0.0 
 12/22  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4550677.474479249,0.0 
 12/22  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4894019.768828676,0.0 
 12/23  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4935321.990679828,0.0 
 12/23  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4574732.796390782,0.0 
 12/23  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,4077290.479571378,0.0 
 12/23  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3926618.307680987,0.0 
 12/23  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4225491.86204002,0.0 
 12/23  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4711132.3806808539,0.0 
 12/23  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5067154.64680973,0.0 
 12/23  08:00:00,16.200000000000004,0.75,110.00544212177349,0.0,0.0,15.180594884296596,0.0,0.0,15.180594884296593,7.6499999999999999,0.7499999999999998,143.43530167516608,36.0,0.75,34.5614924722812,4.5,0.75,143.43530167516614,599.1569344113054,383.9856202245336,215.17131418677179,2156964.9638806998,1382348.232808321,774616.7310723785,0.0,0.0,15.180594884296596,58.627476015774657,0.0,58.627476015774657,211058.91365678877,0.0,211058.91365678877,20.0,4588462.2675518789,0.0 
 12/23  09:00:00,21.6,1.0,546.4641709123856,0.0,0.0,64.27883409367075,0.0,0.0,64.27883409367074,10.2,0.9999999999999997,554.5013956285231,48.0,1.0,206.4921412631551,6.0,1.0,554.5013956285233,2297.5985266371919,1727.9656158112317,569.6329108259604,8271354.695893891,6220676.216920434,2050678.4789734577,0.0,0.0,64.27883409367075,248.24493591136736,0.0,248.24493591136736,893681.7692809226,0.0,893681.7692809226,20.0,1298489.3129173169,0.0 
 12/23  10:00:00,21.6,1.0,787.8421317024345,0.0,0.0,81.53742758818788,0.0,0.0,81.53742758818787,10.2,0.9999999999999997,552.7829549827662,48.0,1.0,344.48210351980915,6.0,1.0,552.7829549827663,2116.0477192440696,1568.72133216526,547.3263870788093,7617771.78927865,5647396.795794937,1970374.9934837134,0.0,0.0,81.53742758818788,314.8976451021305,0.0,314.8976451021305,1133631.52236767,0.0,1133631.52236767,21.254641178522129,0.0,0.0 
 12/23  11:00:00,21.6,1.0,903.9263117627721,0.0,0.0,86.22863214682192,0.0,0.0,86.22863214682188,10.2,0.9999999999999997,386.1042754214152,48.0,1.0,430.1652884516574,6.0,1.0,386.10427542141528,1172.0707064064619,731.9157682631529,440.15493814330878,4219454.543063262,2634896.7657473508,1584557.7773159117,0.0,0.0,86.22863214682192,333.01508284700545,0.0,333.01508284700545,1198854.2982492196,0.0,1198854.2982492196,23.306247756221788,0.0,0.0 
 12/23  12:00:00,21.6,1.0,930.628392910151,0.0,0.0,83.230334496556,2.55,0.24999999999999993,85.16512437795766,7.6499999999999999,0.7499999999999998,162.90571789394813,48.0,1.0,461.16230567453706,4.5,0.75,162.9057178939482,412.97606579387266,74.55509532954581,338.42097046432687,1486713.8368579418,268398.3431863649,1218315.4936715768,1.5,0.25,85.16512437795768,321.8314525476184,0.05955520373619064,321.7718973438822,1158593.2291714263,214.3987334502863,1158378.830437976,24.58127826305506,0.0,0.0 
 12/23  13:00:00,21.6,1.0,899.3493001350815,0.0,0.0,69.69936430139862,10.2,0.9999999999999997,216.57860576562275,0.0,0.0,69.6993643013986,48.0,1.0,435.67936164933749,0.0,0.0,69.69936430139862,269.17903020533239,0.0,269.17903020533239,969044.5087391966,0.0,969044.5087391966,6.0,1.0,216.57860576562283,498.08742498251027,209.34846581436774,288.73895916814248,1793114.7299370368,753654.4769317239,1039460.2530053129,25.55634832593831,0.0,0.0 
 12/23  14:00:00,21.6,1.0,794.5994213501975,0.0,0.0,51.84505973235285,10.2,0.9999999999999997,391.81927093363569,0.0,0.0,51.84505973235284,48.0,1.0,354.4802792459844,0.0,0.0,51.84505973235285,200.22568411592,0.0,200.22568411592,720812.462817312,0.0,720812.462817312,6.0,1.0,391.8192709336357,1277.1595493673727,1044.566141176288,232.59340819108446,4597774.377722541,3760438.1082346376,837336.2694879039,26.701853164463726,0.0,286609.58349010956 
 12/23  15:00:00,21.6,1.0,624.8850354848414,0.0,0.0,33.552059040413947,10.2,0.9999999999999997,489.52375305399,0.0,0.0,33.552059040413947,48.0,1.0,232.59845389112875,0.0,0.0,33.552059040413947,129.57809306317376,0.0,129.57809306317376,466481.1350274255,0.0,466481.1350274255,6.0,1.0,489.52375305399007,1954.274084927752,1787.2374439028493,167.03664102490283,7035386.705739907,6434054.798050257,601331.9076896501,26.999999946145655,0.0,2142986.1223920604 
 12/23  16:00:00,21.6,1.0,368.0801439409506,0.0,0.0,19.03171675959038,10.2,0.9999999999999997,415.52335197869749,0.0,0.0,19.031716759590379,48.0,1.0,93.85249879296809,0.0,0.0,19.03171675959038,73.50051340979464,0.0,73.50051340979464,264601.84827526067,0.0,264601.84827526067,6.0,1.0,415.52335197869766,1772.5907000430657,1620.2068813071169,152.3838187359489,6381326.520155036,5832744.772705621,548581.747449416,26.999999999997145,0.0,3215671.3456455694 
 12/23  17:00:00,10.8,0.5,41.23577958068847,0.0,0.0,4.213579332384525,5.1,0.49999999999999986,59.52275921155821,0.0,0.0,4.213579332384524,24.0,0.5,8.698848326596938,0.0,0.0,4.213579332384525,16.27284853675113,0.0,16.27284853675113,58582.25473230407,0.0,58582.25473230407,3.0,0.5,59.52275921155823,252.15172722192097,181.42959851474519,70.72212870717579,907746.2179989155,653146.5546530826,254599.66334583285,26.964929548282816,0.0,973288.0684273773 
 12/23  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.647699322522528,0.0,0.0 
 12/23  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.48145172659269,0.0,0.0 
 12/23  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26030224403766,0.0,0.0 
 12/23  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000051077752237,1139204.4949475763,0.0 
 12/23  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000000000548,2799949.181579423,0.0 
 12/23  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3813443.1421101458,0.0 
 12/23  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4409327.460149696,0.0 
