Date/Time,EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-EAST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW OVERHANG:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW LEFT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),Mir-WEST WINDOW RIGHT FIN:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE NORTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE EAST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE SOUTH:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE WEST:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SURFACE ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 1 EAST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Rate [W](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Beam Solar Radiation Energy [J](Hourly),ZONE SUBSURFACE 2 WEST WINDOW:Surface Window Transmitted Diffuse Solar Radiation Energy [J](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Air System Sensible Heating Energy [J](Hourly),ZONE ONE:Zone Air System Sensible Cooling Energy [J](Hourly) 
 03/04  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5918141.506217597,0.0 
 03/04  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5544669.046344873,0.0 
 03/04  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4996467.078209047,0.0 
 03/04  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4503534.385525784,0.0 
 03/04  07:00:00,0.0,47.48743850837582,4.584056701367428,58.52112728679464,52.295458068408738,10.163739937192684,0.0,47.48743850837582,4.584056701367426,10.163739937192684,4.584056283037473,10.809725501423373,18.97446291176035,220.9023323612334,67.33185026136229,14.838785892249652,47.48743850837582,223.4778883354981,930.143270991838,490.3677533471773,439.7755176446607,3348515.7755706168,1765323.9120498384,1583191.8635207783,13.290104456961512,51.32639967249571,0.0,51.32639967249571,184775.03882098458,0.0,184775.03882098458,20.0,3462539.584123169,0.0 
 03/04  08:00:00,0.0,290.9290476278793,20.618547878636787,309.9640607084028,274.10516723235215,44.82852058921467,0.0,290.9290476278793,20.618547878636777,44.82852058921467,20.618545721757607,56.47743919780825,92.12477747124165,693.3300618790026,357.2603175904298,73.91677652360009,290.9290476278793,727.6943028751452,3116.756984615468,2307.7033630967155,809.0536215187523,11220325.144615684,8307732.107148176,2912593.037467508,67.51320468086495,260.73607907618557,0.0,260.73607907618557,938649.8846742681,0.0,938649.8846742681,20.506625398246258,277525.42814714429,0.0 
 03/04  09:00:00,0.0,492.05819567503479,26.4696019577735,515.9990745913442,446.1226372004061,54.610516592776928,0.0,492.05819567503479,26.469601957773489,54.61051659277693,26.469598276400576,96.34624265655143,126.96334705776784,663.0470435975894,588.3519050563351,104.89356685415047,492.05819567503479,721.3397311591336,3054.861052267533,2306.4455348842627,748.4155173832706,10997499.788163118,8303203.925583344,2694295.8625797738,98.53628826062804,380.5472658162636,0.0,380.5472658162636,1369970.156938549,0.0,1369970.156938549,24.092249569306007,0.0,0.0 
 03/04  10:00:00,0.0,636.4676668317487,25.78888952635569,668.2413224345959,543.9754136092771,51.044431988310197,0.0,636.4676668317487,25.788889526355683,51.044431988310197,25.78888526861745,150.0547940939361,137.07968351637568,520.6813720985714,754.2765739626614,116.53738558345497,636.4676668317487,479.9130705898399,1930.6102491121065,1299.8028975765467,630.80735153556,6950196.896803584,4679290.431275567,2270906.465528016,111.71408214496363,431.4399219198722,0.0,431.4399219198722,1553183.7189115398,0.0,1553183.7189115398,26.800960011815947,0.0,460283.47600283919 
 03/04  11:00:00,0.0,719.9380762373552,22.93479016154028,748.0266455691565,512.1685047380865,44.49720438183625,0.0,719.9380762373552,22.934790161540279,44.497204381836258,22.934786096234583,297.61778960565246,136.333924041117,338.9752157218993,839.8633652284373,118.46386846260774,719.9380762373552,205.51163197141046,759.0249183813942,273.2498176549493,485.7751007264448,2732489.7061730187,983699.3435578175,1748790.3626152015,114.74372764761887,443.1404165577311,0.0,443.1404165577311,1595305.499607832,0.0,1595305.499607832,26.99999999712279,0.0,1221754.761146106 
 03/04  12:00:00,0.0,746.3162108245263,19.204889189886648,768.3635989602469,233.82751381339438,37.15826218565472,0.0,746.3162108245263,19.20488918988664,37.15826218565472,19.20488575395849,602.0657167648793,128.3980418992156,188.87558385102018,859.6033786738076,113.47964712080878,746.3162108245263,110.42939223195411,426.4784479040822,0.0,426.4784479040822,1535322.412454696,0.0,1535322.412454696,110.42939223195411,426.4784479040822,0.0,426.4784479040822,1535322.412454696,0.0,1535322.412454696,26.99999999999999,0.0,1030329.6864939267 
 03/04  13:00:00,0.0,714.2562783269549,14.880178365464861,615.4088379872253,14.880175728728143,28.872688824745184,0.0,714.2562783269549,171.8419506338223,28.872688824745184,14.880175728728137,737.1162569678113,113.17276772974722,101.57739385392498,821.4163358728132,156.79192492784029,714.2562783269549,99.16201863254621,382.9638372781583,0.0,382.9638372781583,1378669.8142013697,0.0,1378669.8142013697,99.16201863254621,382.9638372781582,0.0,382.9638372781582,1378669.8142013695,0.0,1378669.8142013695,27.0,0.0,807605.9708700316 
 03/04  14:00:00,0.0,606.9523471274303,11.47127216878421,279.3032620650205,11.471270086077804,22.09709595645508,0.0,606.9523471274303,416.8572817965137,22.09709595645508,11.471270086077802,639.1561889978526,92.70522998361868,83.83779973002562,709.7643230250162,254.53762160088395,606.9523471274303,82.0779231326334,316.98503955604567,0.0,316.98503955604567,1141146.1424017645,0.0,1141146.1424017645,134.93239508643377,493.0963394151571,166.0111367837289,327.0852026314282,1775146.8218945657,597640.0924214239,1177506.7294731418,27.0,0.0,625740.3751458146 
 03/04  15:00:00,0.0,414.451480769574,16.51231104398783,104.39951616889718,16.51230800077134,31.661819843427336,0.0,414.451480769574,357.55942889645578,31.661819843427336,16.512308000771335,445.44655530826,87.3648640913328,74.66540480917841,501.1495995561655,318.1728997498938,414.451480769574,72.22460244517649,278.93150300609229,0.0,278.93150300609229,1004153.4108219323,0.0,1004153.4108219323,280.40104153119679,1110.9665328224688,703.6990784101641,407.2674544123046,3999479.518160887,2533316.6822765909,1466162.8358842966,27.0,0.0,986306.1429866714 
 03/04  16:00:00,0.0,236.3875048972357,18.08628341875888,56.018724507565718,18.08628105747916,37.81111926284746,0.0,236.3875048972357,180.01543671964402,37.81111926284746,18.086281057479157,217.94775686491426,77.303269751122,62.002811269220469,257.4399073531888,256.12039955246277,236.3875048972357,57.344156907612539,221.4632041346152,0.0,221.4632041346152,797267.5348846149,0.0,797267.5348846149,271.2433055414317,1124.3061798746883,696.0408802782667,428.2652995964217,4047502.247548878,2505747.1690017606,1541755.0785471183,27.0,0.0,1051649.7368518997 
 03/04  17:00:00,0.0,99.6189343566962,11.058348190910764,26.727535855644314,11.058347244399828,24.72030729100457,0.0,99.6189343566962,46.65978283007087,24.720307291004568,11.058347244399825,62.3289704948044,44.49628324924703,34.42996693468725,82.10494645304688,109.44443595402378,99.6189343566962,30.56605882254344,118.04615656855117,0.0,118.04615656855117,424966.1636467842,0.0,424966.1636467842,111.67208080942275,463.5721177552042,246.9502525888825,216.62186516632179,1668859.6239187355,889020.9093199772,779838.7145987585,26.795925254032,0.0,111956.70778884985 
 03/04  18:00:00,0.0,16.003585724272928,2.11294135705208,4.837146041512517,2.112941196698804,4.789393817133152,0.0,16.003585724272928,4.782547797977952,4.789393817133152,2.1129411966988038,7.506752482438387,8.269936075758242,6.317221202915453,10.98729474106348,16.93759976583189,16.003585724272928,5.53707143953198,21.384176673774257,0.0,21.384176673774257,76983.03602558733,0.0,76983.03602558733,16.4270758559736,68.18571787276265,34.76726756426201,33.41845030850064,245468.58434194557,125162.16323134322,120306.4211106023,25.003434428786379,0.0,0.0 
 03/04  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52324262101527,0.0,0.0 
 03/04  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.355549832282514,334867.28928394839,0.0 
 03/04  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.000000199181075,2151845.205004402,0.0 
 03/04  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.00000000000077,3591297.741090447,0.0 
 03/04  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4627995.466078465,0.0 
 03/04  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5281580.342060988,0.0 
 03/05  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5619337.420846099,0.0 
 03/05  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5808015.326875129,0.0 
 03/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5960375.056295049,0.0 
 03/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6108187.219388648,0.0 
 03/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6255661.357284451,0.0 
 03/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.999999999999998,6334576.084701435,0.0 
 03/05  07:00:00,0.0,7.951495681345462,1.0288556539278729,2.42446863260503,1.0667824355835956,2.385979209650597,0.0,7.951495681345462,1.0288556539278724,2.385979209650597,1.0288555925717565,2.3865417895931908,4.100716460367501,3.2923380421267289,4.139205883321934,3.1259551940957248,7.951495681345462,2.8819712241653048,11.234267789659333,0.7608340822976973,10.473433707361636,40443.364042773595,2739.00269627171,37704.361346501886,2.7119187958255956,10.473433707361636,0.0,10.473433707361636,37704.36134650189,0.0,37704.36134650189,20.0,6294045.0148683949,0.0 
 03/05  08:00:00,0.0,37.87551899665651,4.908394448103265,11.733390867663698,5.260590006479018,11.36389121053898,0.0,37.87551899665651,4.908394448103263,11.36389121053898,4.908394149499124,11.381195010683797,19.537116050247137,15.741705008847174,19.906615707371853,14.895217858649822,37.87551899665651,13.838419880314385,53.978945234491778,4.035577326033977,49.9433679084578,194324.2028441704,14528.078373722317,179796.12447044807,12.931991736633514,49.9433679084578,0.0,49.9433679084578,179796.12447044807,0.0,179796.12447044807,20.0,6071909.719705738,0.0 
 03/05  09:00:00,0.0,66.8096356803191,8.714030533424511,21.016267173467165,9.530392991867912,20.117259908140693,0.0,66.8096356803191,8.714030533424508,20.117259908140693,8.714029985477883,20.199904167077127,34.579912168593299,27.45985954563878,35.47891943391977,26.36449977353994,66.8096356803191,24.137339083606436,93.84136174835735,5.341571723112232,88.49979002524512,337828.9022940865,19229.658203204035,318599.2440908824,22.915526149498136,88.49979002524512,0.0,88.49979002524512,318599.2440908824,0.0,318599.2440908824,20.0,5725529.162304514,0.0 
 03/05  10:00:00,0.0,91.80313420732591,12.09374793370188,29.00915175499179,13.06808673685056,27.84660943760513,0.0,91.80313420732591,12.093747933701878,27.84660943760513,12.093747150547964,28.034812192628299,47.82120129967946,37.22218964956395,48.98374361706611,36.451913729419057,91.80313420732591,32.410258116543,125.33945657446705,2.869223712571845,122.47023286189519,451222.04366808137,10329.205365258644,440892.83830282269,31.71159867024907,122.4702328618952,0.0,122.4702328618952,440892.83830282269,0.0,440892.83830282269,20.0,5361851.582061654,0.0 
 03/05  11:00:00,0.0,108.94226152334446,14.443610944909317,34.668683087934628,15.455421489415425,33.191994861988259,0.0,108.94226152334446,14.443610944909313,33.19199486198825,14.443609989308309,33.742528992364849,56.97293612278223,43.87946264988503,58.449624348728608,43.42355753322818,108.94226152334446,37.979263424229639,146.59704934981918,0.5984387947445795,145.9986105550746,527749.377659349,2154.379661080486,525594.9979982686,37.803593386939,145.99752391097148,0.0,145.99752391097148,525591.0860794974,0.0,525591.0860794974,20.0,5059711.03795613,0.0 
 03/05  12:00:00,0.0,117.63325913563232,15.547856869167195,38.09493074029563,16.220758337489408,35.695096725366358,0.0,117.63325913563232,15.54785686916719,35.695096725366358,15.547855829798927,37.568873265954547,61.32774969886978,46.99820873176029,63.72758371379906,46.757811075942708,117.63325913563232,40.730060589577067,157.29954382793103,0.0,157.29954382793103,566278.3577805517,0.0,566278.3577805517,40.730060589577067,157.29954382793103,0.0,157.29954382793103,566278.3577805517,0.0,566278.3577805517,20.0,4938462.835337837,0.0 
 03/05  13:00:00,0.0,117.12234368456228,15.479154893107515,37.540728870810728,15.479153857944582,35.53612143276759,0.0,117.12234368456228,16.00110661141663,35.53612143276759,15.479153857944582,37.9490076486393,61.05630360355864,46.551299910854719,63.46918981943036,46.73797436798599,117.12234368456228,40.55097562919937,156.6079174918518,0.0,156.6079174918518,563788.5029706664,0.0,563788.5029706664,40.55097562919937,156.6079174918518,0.0,156.6079174918518,563788.5029706664,0.0,563788.5029706664,20.0,5055143.341755435,0.0 
 03/05  14:00:00,0.0,106.04917714092912,13.99823050365752,32.960088589101648,13.998229577975503,32.16994972103321,0.0,106.04917714092912,15.242492910062817,32.16994972103321,13.9982295779755,34.069518925027939,55.26432042571119,42.13210094377304,57.16388962970594,42.66427332730706,106.04917714092912,36.684509279376268,141.67561971842648,0.0,141.67561971842648,510032.2309863353,0.0,510032.2309863353,36.84808424484237,142.217047672721,0.541427954294528,141.6756197184265,511981.3716217957,1949.1406354603005,510032.2309863353,20.0,5347078.115375905,0.0 
 03/05  15:00:00,0.0,86.36972390003939,11.35200980692473,26.358635125043823,11.352009073403341,26.143864848963437,0.0,86.36972390003939,12.364131976697632,26.143864848963437,11.352009073403341,27.370757294816717,44.91346633526794,34.239195446158799,46.14035878112124,34.982027486632969,86.36972390003939,29.78634767601959,115.03491116674246,0.0,115.03491116674246,414125.6802002728,0.0,414125.6802002728,30.425096910555518,117.61740144847718,2.5824902817346935,115.03491116674248,423422.64521451786,9296.965014244895,414125.68020027296,20.0,5715145.05786018,0.0 
 03/05  16:00:00,0.0,59.73945244626952,7.767241309063866,18.0279643382316,7.76724082345003,17.940509713494998,0.0,59.73945244626952,8.554504424065799,17.940509713494998,7.76724082345003,18.815227828509096,30.85133511574944,23.524534312250027,31.726053230763548,24.500357327485739,59.73945244626952,20.444581555025697,78.95699897832803,0.0,78.95699897832803,284245.19632198088,0.0,284245.19632198088,21.52347027291308,83.64985700912077,4.692858030792733,78.95699897832803,301139.48523283479,16894.28891085384,284245.1963219809,20.0,6115076.58482869,0.0 
 03/05  17:00:00,0.0,29.84282101965465,3.845526464768944,8.930870448498104,3.8455262344013647,8.914665884377964,0.0,29.84282101965465,4.135823675320372,8.914665884377964,3.8455262344013647,9.221167659049528,15.335813746655888,11.693959943875818,15.642315521327458,12.32838112678749,29.84282101965465,10.148547961084097,39.1937046418959,0.0,39.1937046418959,141097.33671082525,0.0,141097.33671082525,10.834166272005846,42.24152480797872,3.0478201660828154,39.193704641895909,152069.4893087234,10972.152597898135,141097.33671082525,20.0,6576689.920219312,0.0 
 03/05  18:00:00,0.0,5.194695507672774,0.6628318487933888,1.5432507516186065,0.662831811057266,1.5429205229043915,0.0,5.194695507672774,0.677436559396383,1.5429205229043915,0.6628318110572657,1.5578554898789466,2.6552629742542437,2.0247174633331346,2.6701979412287999,2.0781462090349986,5.194695507672774,1.7543179185256893,6.775177947657501,0.0,6.775177947657501,24390.640611567003,0.0,24390.640611567003,1.809600809991899,7.022322968992788,0.24714502133528669,6.775177947657502,25280.362688374036,889.7220768070321,24390.640611567003,20.0,7006439.605448015,0.0 
 03/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7258460.355882201,0.0 
 03/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7391452.413782163,0.0 
 03/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7476711.394330565,0.0 
 03/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7533156.558106147,0.0 
 03/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7591658.784314192,0.0 
 03/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7723558.807476018,0.0 
 03/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7946898.440552786,0.0 
 03/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8235193.196450876,0.0 
 03/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8434072.601657127,0.0 
 03/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8424869.48813698,0.0 
 03/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8356867.748258557,0.0 
 03/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8302641.5803696489,0.0 
 03/06  07:00:00,0.0,51.46659191817338,4.990293420082488,57.47389299354625,50.73710176878511,11.022248495277259,0.0,51.46659191817338,4.9902934200824859,11.022248495277259,4.990292951581431,11.727084176342569,20.587668972143275,223.9236545104365,67.03931347041227,16.104228386864933,51.46659191817338,227.02440352261167,945.4302374087538,501.7527871663382,443.67745024241568,3403548.8546715138,1806310.0337988176,1597238.8208726964,14.445056020116664,55.78682402242049,0.0,55.78682402242049,200832.56648071379,0.0,200832.56648071379,20.0,7441548.3164809769,0.0 
 03/06  08:00:00,0.0,302.16890654550027,21.070419735620498,307.07733566940649,270.46684349332886,45.628116253109137,0.0,302.16890654550027,21.07041973562049,45.628116253109137,21.070417474708305,57.680909650785888,94.43349599848577,703.540838109458,355.8827154147831,75.90765203879919,302.16890654550027,740.7741705952889,3174.525251903579,2361.423202880362,813.1020490232169,11428290.906852887,8501123.530369305,2927167.37648358,69.4796706385227,268.3305730105225,0.0,268.3305730105225,965990.062837881,0.0,965990.062837881,20.0,2970106.350127248,0.0 
 03/06  09:00:00,0.0,507.20163839665949,26.6717114552431,513.9505517873289,443.05593929404776,54.924408295403718,0.0,507.20163839665949,26.671711455243089,54.92440829540372,26.671707713759689,97.56656149295219,128.96054898394247,674.2126485924871,587.9866924758676,106.76803199384108,507.20163839665949,732.8684529990198,3104.2056601165538,2346.627456516389,757.5782036001648,11175140.376419593,8447858.843459,2727281.5329605934,100.42756954610137,387.85139645464,0.0,387.85139645464,1396265.027236704,0.0,1396265.027236704,20.387559548521009,187403.48164328989,0.0 
 03/06  10:00:00,0.0,655.0529839604669,26.686610166800145,664.7691349680254,538.3476029487852,52.90245521987482,0.0,655.0529839604669,26.686610166800138,52.90245521987482,26.686605786038805,153.10810616133277,141.58172081469915,529.2913787714304,753.4484005628498,120.28830330097621,655.0529839604669,483.91694849680519,1945.653147852123,1297.7922612619862,647.860886590137,7004351.332267644,4672052.14054315,2332299.191724493,115.24565178166081,445.07884817747756,0.0,445.07884817747756,1602283.853438919,0.0,1602283.853438919,21.58556162834315,0.0,0.0 
 03/06  11:00:00,0.0,743.034563946115,23.886096726391796,750.0185848983915,509.1055006912877,46.39278478819743,0.0,743.034563946115,23.886096726391786,46.39278478819744,23.88609250794989,300.23506366272809,141.3659794305746,347.3238369534928,844.9917795407687,122.73254117001426,743.034563946115,209.12933409139698,773.4590730628115,268.7940348798121,504.6650381829994,2784452.6630261216,967658.5255673236,1816794.137458798,118.8264626033237,458.90794395166429,0.0,458.90794395166429,1652068.5982259913,0.0,1652068.5982259913,21.276714061879276,0.0,0.0 
 03/06  12:00:00,0.0,766.6592580244701,20.35435528520472,766.8398330295307,228.4623052312562,39.51482712293272,0.0,766.6592580244701,20.35435528520471,39.51482712293272,20.354351684770206,602.7401842314473,133.79295919541429,193.50480857941825,861.1179651020124,117.92280123373993,766.6592580244701,114.60595116854886,442.6083236270007,0.0,442.6083236270007,1593389.9650572027,0.0,1593389.9650572027,114.60595116854884,442.6083236270007,0.0,442.6083236270007,1593389.9650572027,0.0,1593389.9650572027,20.272936428861749,49697.99161674611,0.0 
